Time,Amount,Balance,"Balance, USD",Price
2021-02-24 21:41:48+00:00,-2000.004862,"73,528.24326032 BTC","$3,566,959,633 @ $48,511.42",48511.42
2021-02-24 21:01:22+00:00,-1000.000932,"75,528.24812232 BTC","$3,669,506,179 @ $48,584.55",48584.55
2021-02-24 16:46:52+00:00,-1000.000932,"76,528.24905432 BTC","$3,807,223,058 @ $49,749.25",49749.25
2021-02-24 13:48:40+00:00,-500.00800599999997,"77,528.24998632 BTC","$3,833,951,840 @ $49,452.32",49452.32
2021-02-23 15:18:14+00:00,-500.00093200000003,"78,028.25799232 BTC","$3,753,046,681 @ $48,098.56",48098.56
2021-02-23 04:12:39+00:00,-250.00093199999998,"78,528.25892432 BTC","$3,915,185,798 @ $49,857.03",49857.03
2021-02-22 22:45:52+00:00,2864.0,"78,778.25985632 BTC","$4,245,417,901 @ $53,890.73",53890.73
2021-02-22 21:31:19+00:00,-500.00093200000003,"75,914.25985632 BTC","$4,136,836,496 @ $54,493.54",54493.54
2021-02-22 20:21:23+00:00,501.0,"76,414.26078832 BTC","$4,147,813,688 @ $54,280.62",54280.62
2021-02-22 15:17:33+00:00,2001.0,"75,913.26078832 BTC","$4,059,736,899 @ $53,478.63",53478.63
2021-02-22 02:37:01+00:00,-250.00093199999998,"73,912.26078832 BTC","$4,186,612,918 @ $56,643.01",56643.01
2021-02-21 20:10:09+00:00,7900.0,"74,162.26172032 BTC","$4,305,537,807 @ $58,055.64",58055.64
2021-02-21 19:56:54+00:00,10001.0,"66,262.26172032 BTC","$3,846,898,226 @ $58,055.64",58055.64
2021-02-21 04:02:41+00:00,4501.0,"56,261.26172032 BTC","$3,175,806,675 @ $56,447.48",56447.48
2021-02-19 23:10:39+00:00,-1000.000932,"51,760.26172032 BTC","$2,883,680,108 @ $55,712.24",55712.24
2021-02-19 22:37:44+00:00,999.1389999999999,"52,760.26265232 BTC","$2,939,392,400 @ $55,712.24",55712.24
2021-02-17 19:02:00+00:00,151.0,"51,761.12365232 BTC","$2,677,204,505 @ $51,722.3",51722.3
2021-02-16 13:16:48+00:00,-500.00093200000003,"51,610.12365232 BTC","$2,533,188,879 @ $49,083.18",49083.18
2021-02-15 04:56:17+00:00,-500.006434,"52,110.12458432 BTC","$2,437,307,459 @ $46,772.24",46772.24
2021-02-15 04:49:38+00:00,-1250.001864,"52,610.13101832 BTC","$2,460,693,882 @ $46,772.24",46772.24
2021-02-13 16:34:37+00:00,251.0,"53,860.13287685 BTC","$2,536,378,573 @ $47,091.95",47091.95
2021-02-12 21:38:14+00:00,-1000.000932,"53,609.13287685 BTC","$2,565,074,201 @ $47,847.71",47847.71
2021-02-12 17:22:11+00:00,251.0,"54,609.13380885 BTC","$2,599,787,858 @ $47,607.2",47607.2
2021-02-12 15:59:23+00:00,151.0,"54,358.13380885 BTC","$2,578,221,749 @ $47,430.28",47430.28
2021-02-12 15:50:10+00:00,251.0,"54,207.13380885 BTC","$2,571,059,776 @ $47,430.28",47430.28
2021-02-11 18:20:57+00:00,501.0,"53,956.13380885 BTC","$2,582,111,650 @ $47,855.76",47855.76
2021-02-11 17:51:05+00:00,251.0,"53,455.13380885 BTC","$2,546,753,879 @ $47,642.83",47642.83
2021-02-10 15:55:24+00:00,1501.0,"53,204.13380885 BTC","$2,363,864,787 @ $44,430.1",44430.1
2021-02-09 22:58:27+00:00,1751.0,"51,703.13380885 BTC","$2,410,211,161 @ $46,616.35",46616.35
2021-02-09 15:55:59+00:00,-1000.0027960000001,"49,952.13380885 BTC","$2,330,898,454 @ $46,662.64",46662.64
2021-02-08 21:30:49+00:00,1001.0,"50,952.13660485 BTC","$2,272,557,577 @ $44,601.81",44601.81
2021-02-04 21:28:07+00:00,-1000.000932,"49,951.13660485 BTC","$1,867,391,587 @ $37,384.37",37384.37
2021-02-04 21:18:21+00:00,-2000.0025039999998,"50,951.13753685 BTC","$1,904,775,988 @ $37,384.37",37384.37
2021-02-04 17:39:41+00:00,-500.00186399999996,"52,951.14004085 BTC","$1,965,963,551 @ $37,127.88",37127.88
2021-02-04 14:59:42+00:00,1990.0,"53,451.14190485 BTC","$1,959,397,543 @ $36,657.73",36657.73
2021-02-04 14:36:33+00:00,2001.0,"51,461.14190485 BTC","$1,886,448,659 @ $36,657.73",36657.73
2021-02-02 00:02:14+00:00,-250.00093199999998,"49,460.14190485 BTC","$1,673,041,892 @ $33,826.06",33826.06
2021-02-01 03:46:26+00:00,-250.00093199999998,"49,710.14273685 BTC","$1,673,973,742 @ $33,674.69",33674.69
2021-01-31 17:03:11+00:00,-1000.000932,"49,960.14366885 BTC","$1,642,739,708 @ $32,881",32881.0
2021-01-30 02:37:41+00:00,1501.0,"50,960.14460085 BTC","$1,711,571,373 @ $33,586.47",33586.47
2021-01-30 02:15:41+00:00,7502.0,"49,459.14460085 BTC","$1,661,158,081 @ $33,586.47",33586.47
2021-01-28 20:15:03+00:00,-500.00093200000003,"41,957.14459538 BTC","$1,376,923,452 @ $32,817.38",32817.38
2021-01-28 16:52:09+00:00,-250.00093199999998,"42,457.14552738 BTC","$1,372,673,489 @ $32,330.8",32330.8
2021-01-28 16:28:39+00:00,1339.996272,"42,707.14645938 BTC","$1,380,756,219 @ $32,330.8",32330.8
2021-01-28 02:59:13+00:00,-150.000932,"41,367.15018738 BTC","$1,291,217,938 @ $31,213.61",31213.61
2021-01-28 02:39:31+00:00,-400.001864,"41,517.15111938 BTC","$1,295,900,008 @ $31,213.61",31213.61
2021-01-28 02:36:48+00:00,-300.001864,"41,917.15298338 BTC","$1,308,385,509 @ $31,213.61",31213.61
2021-01-27 17:17:51+00:00,-3000.008006,"42,217.15484738 BTC","$1,276,482,076 @ $30,236.1",30236.1
2021-01-27 13:23:04+00:00,-1000.000932,"45,217.16285338 BTC","$1,365,843,880 @ $30,206.32",30206.32
2021-01-27 13:09:31+00:00,-1000.000932,"46,217.16378538 BTC","$1,396,050,224 @ $30,206.32",30206.32
2021-01-27 02:28:56+00:00,1655.0,"47,217.16471738 BTC","$1,504,426,073 @ $31,861.85",31861.85
2021-01-26 15:22:01+00:00,-750.002796,"45,562.16471738 BTC","$1,452,165,296 @ $31,872.18",31872.18
2021-01-26 15:15:11+00:00,-1050.003728,"46,312.16751338 BTC","$1,476,069,516 @ $31,872.18",31872.18
2021-01-26 14:45:30+00:00,-150.000932,"47,362.17124138 BTC","$1,499,750,081 @ $31,665.57",31665.57
2021-01-26 12:16:43+00:00,-1000.0027960000001,"47,512.17217338 BTC","$1,504,374,123 @ $31,662.92",31662.92
2021-01-25 21:49:41+00:00,-150.006434,"48,512.17496938 BTC","$1,572,373,562 @ $32,411.94",32411.94
2021-01-25 21:29:21+00:00,1490.0,"48,662.18140338 BTC","$1,577,235,561 @ $32,411.94",32411.94
2021-01-25 21:11:10+00:00,699.94527986,"47,172.18140338 BTC","$1,528,941,775 @ $32,411.94",32411.94
2021-01-25 15:19:32+00:00,1301.0,"46,472.23612352 BTC","$1,583,586,196 @ $34,075.96",34075.96
2021-01-23 01:20:01+00:00,-1500.000932,"45,171.23612352 BTC","$1,469,296,451 @ $32,527.26",32527.26
2021-01-23 00:23:10+00:00,-2000.001864,"46,671.23705552 BTC","$1,522,211,468 @ $32,615.62",32615.62
2021-01-22 22:18:42+00:00,1600.0,"48,671.23891952 BTC","$1,607,009,252 @ $33,017.64",33017.64
2021-01-21 15:30:39+00:00,-500.00093200000003,"47,071.23891952 BTC","$1,493,204,519 @ $31,722.23",31722.23
2021-01-21 15:13:02+00:00,-500.00093200000003,"47,571.23985152 BTC","$1,509,065,662 @ $31,722.23",31722.23
2021-01-19 21:33:40+00:00,-500.00093200000003,"48,071.24078352 BTC","$1,757,380,221 @ $36,557.83",36557.83
2021-01-19 16:40:16+00:00,-5000.008006,"48,571.24171552 BTC","$1,809,836,253 @ $37,261.48",37261.48
2021-01-18 17:49:51+00:00,1001.0,"53,571.24972152 BTC","$1,915,200,496 @ $35,750.53",35750.53
2021-01-18 16:58:54+00:00,1501.0,"52,570.24972152 BTC","$1,886,110,611 @ $35,877.91",35877.91
2021-01-14 14:54:31+00:00,-500.00093200000003,"51,069.24971605 BTC","$2,027,209,686 @ $39,695.31",39695.31
2021-01-14 02:50:39+00:00,-2000.000932,"51,569.25064805 BTC","$1,925,730,147 @ $37,342.6",37342.6
2021-01-13 20:55:49+00:00,-500.004862,"53,569.25158005 BTC","$1,946,362,350 @ $36,333.57",36333.57
2021-01-12 17:01:26+00:00,-3000.00722,"54,069.25644205 BTC","$1,885,342,645 @ $34,869.03",34869.03
2021-01-12 16:12:29+00:00,-250.00093199999998,"57,069.26366205 BTC","$1,989,949,993 @ $34,869.03",34869.03
2021-01-12 04:36:31+00:00,-2500.002504,"57,319.26459405 BTC","$2,019,438,781 @ $35,231.41",35231.41
2021-01-11 23:29:34+00:00,1002.0,"59,819.26709805 BTC","$2,091,507,481 @ $34,963.78",34963.78
2021-01-11 19:00:10+00:00,-250.0017242,"58,817.26709805 BTC","$1,896,120,500 @ $32,237.48",32237.48
2021-01-11 18:23:37+00:00,-2000.0032899999999,"59,067.26882225 BTC","$1,904,179,926 @ $32,237.48",32237.48
2021-01-10 16:20:39+00:00,501.0,"61,067.27211225 BTC","$2,358,742,842 @ $38,625.32",38625.32
2021-01-09 19:25:19+00:00,251.0,"60,566.27211225 BTC","$2,455,547,912 @ $40,543.16",40543.16
2021-01-09 18:28:27+00:00,251.0,"60,315.27211225 BTC","$2,461,289,269 @ $40,807.07",40807.07
2021-01-09 15:01:27+00:00,603.0,"60,064.27211225 BTC","$2,450,568,659 @ $40,799.11",40799.11
2021-01-08 16:07:48+00:00,251.0,"59,461.27211225 BTC","$2,458,199,063 @ $41,341.18",41341.18
2021-01-08 04:16:02+00:00,251.0,"59,210.27211225 BTC","$2,283,714,933 @ $38,569.57",38569.57
2021-01-07 14:36:57+00:00,-500.00172419999996,"58,959.27211225 BTC","$2,265,469,097 @ $38,424.31",38424.31
2021-01-06 15:00:17+00:00,-1250.0025039999998,"59,459.27383645 BTC","$2,059,892,482 @ $34,643.75",34643.75
2021-01-05 00:16:19+00:00,251.0,"60,709.27634045 BTC","$1,974,724,521 @ $32,527.56",32527.56
2021-01-04 23:48:14+00:00,251.0,"60,458.27634045 BTC","$1,953,556,259 @ $32,312.47",32312.47
2021-01-04 16:15:43+00:00,-1000.0031783,"60,207.27634045 BTC","$1,876,140,489 @ $31,161.36",31161.36
2021-01-04 01:12:46+00:00,251.0,"61,207.27951875 BTC","$2,030,803,282 @ $33,179.11",33179.11
2020-12-31 23:57:27+00:00,-500.00156576,"60,956.27951875 BTC","$1,762,794,753 @ $28,919",28919.0
2020-12-31 22:03:27+00:00,1907.56567429,"61,456.28108451 BTC","$1,786,411,032 @ $29,068",29068.0
2020-12-30 14:12:56+00:00,2002.0,"59,548.71540475 BTC","$1,676,727,664 @ $28,157.24",28157.24
2020-12-29 00:48:22+00:00,501.0,"57,546.71540475 BTC","$1,540,258,071 @ $26,765.35",26765.35
2020-12-27 04:50:34+00:00,5002.0,"57,045.71540475 BTC","$1,527,305,812 @ $26,773.37",26773.37
2020-12-24 00:04:07+00:00,-250.00093199999998,"52,043.71540475 BTC","$1,200,231,065 @ $23,061.98",23061.98
2020-12-23 17:15:29+00:00,-500.00093200000003,"52,293.71633675 BTC","$1,235,143,578 @ $23,619.35",23619.35
2020-12-23 01:51:18+00:00,-500.006434,"52,793.71726875 BTC","$1,249,884,688 @ $23,674.88",23674.88
2020-12-21 16:13:12+00:00,251.0,"53,293.72370275 BTC","$1,227,642,468 @ $23,035.4",23035.4
2020-12-21 15:49:15+00:00,501.0,"53,042.72370275 BTC","$1,226,371,282 @ $23,120.44",23120.44
2020-12-18 15:44:36+00:00,-500.00093200000003,"52,541.72370275 BTC","$1,188,548,385 @ $22,621.04",22621.04
2020-12-16 23:51:21+00:00,1201.0,"53,041.72463475 BTC","$1,131,716,912 @ $21,336.35",21336.35
2020-12-15 22:58:18+00:00,501.0,"51,840.72463475 BTC","$1,007,327,618 @ $19,431.2",19431.2
2020-12-15 19:09:54+00:00,1001.0,"51,339.72463475 BTC","$1,002,276,625 @ $19,522.44",19522.44
2020-12-15 03:03:40+00:00,251.0,"50,338.72463475 BTC","$980,698,403 @ $19,481.99",19481.99
2020-12-14 19:06:38+00:00,251.0,"50,087.72463475 BTC","$961,264,617 @ $19,191.62",19191.62
2020-12-14 18:17:46+00:00,501.0,"49,836.72463475 BTC","$956,447,520 @ $19,191.62",19191.62
2020-12-11 20:14:36+00:00,-500.00156576,"49,335.72463475 BTC","$888,381,340 @ $18,006.86",18006.86
2020-12-11 16:01:58+00:00,-250.0017242,"49,835.72620051 BTC","$898,914,935 @ $18,037.56",18037.56
2020-12-11 15:49:54+00:00,-1000.0031783,"50,085.72792471 BTC","$903,424,357 @ $18,037.56",18037.56
2020-12-10 16:48:43+00:00,-4500.008006,"51,085.73110301 BTC","$927,190,106 @ $18,149.69",18149.69
2020-12-10 15:55:26+00:00,-1000.0031783,"55,585.73910901 BTC","$1,009,396,562 @ $18,159.27",18159.27
2020-12-08 18:19:13+00:00,-1000.0031783,"56,585.74228184 BTC","$1,067,038,176 @ $18,857.01",18857.01
2020-12-07 23:12:00+00:00,501.0,"57,585.74546014 BTC","$1,104,968,032 @ $19,188.22",19188.22
2020-12-07 18:43:22+00:00,251.0,"57,084.74546014 BTC","$1,083,998,005 @ $18,989.28",18989.28
2020-12-04 01:33:57+00:00,-500.00093200000003,"56,833.74546014 BTC","$1,100,295,569 @ $19,359.9",19359.9
2020-12-01 15:44:50+00:00,251.0,"57,333.74639214 BTC","$1,097,028,009 @ $19,134.07",19134.07
2020-12-01 03:25:38+00:00,251.0,"57,082.74639214 BTC","$1,111,161,963 @ $19,465.81",19465.81
2020-12-01 02:14:47+00:00,1504.0,"56,831.74639214 BTC","$1,114,426,703 @ $19,609.23",19609.23
2020-11-30 17:44:05+00:00,-250.0017242,"55,327.74639214 BTC","$1,069,037,755 @ $19,321.91",19321.91
2020-11-29 23:29:11+00:00,501.0,"55,577.74811634 BTC","$1,018,586,217 @ $18,327.23",18327.23
2020-11-26 20:52:59+00:00,501.0,"55,076.74811634 BTC","$946,150,047 @ $17,178.76",17178.76
2020-11-24 17:26:46+00:00,-2000.0063566,"54,575.74811634 BTC","$1,048,778,571 @ $19,216.93",19216.93
2020-11-24 02:57:38+00:00,251.0,"56,575.75447294 BTC","$1,039,577,191 @ $18,374.96",18374.96
2020-11-23 23:49:21+00:00,251.0,"56,324.75447294 BTC","$1,031,494,892 @ $18,313.35",18313.35
2020-11-23 18:48:50+00:00,251.0,"56,073.75447294 BTC","$1,030,256,781 @ $18,373.24",18373.24
2020-11-22 03:46:31+00:00,-250.0017242,"55,822.75447294 BTC","$1,034,592,002 @ $18,533.52",18533.52
2020-11-21 22:07:15+00:00,-4000.01044494,"56,072.75619714 BTC","$1,043,921,864 @ $18,617.27",18617.27
2020-11-21 21:51:47+00:00,-3000.000932,"60,072.76664208 BTC","$1,118,391,154 @ $18,617.27",18617.27
2020-11-21 17:32:00+00:00,501.0,"63,072.76757408 BTC","$1,183,347,824 @ $18,761.63",18761.63
2020-11-20 02:27:44+00:00,251.0,"62,571.76757408 BTC","$1,125,467,916 @ $17,986.83",17986.83
2020-11-18 13:56:34+00:00,-1850.00381824,"62,320.76757408 BTC","$1,113,354,380 @ $17,864.9",17864.9
2020-11-18 13:44:59+00:00,-5000.000932,"64,170.77139232 BTC","$1,146,404,516 @ $17,864.9",17864.9
2020-11-17 23:03:05+00:00,251.0,"69,170.77232432 BTC","$1,221,599,292 @ $17,660.63",17660.63
2020-11-17 21:36:50+00:00,251.0,"68,919.77232432 BTC","$1,210,461,050 @ $17,563.34",17563.34
2020-11-16 23:38:48+00:00,251.0,"68,668.77232432 BTC","$1,150,823,582 @ $16,759.05",16759.05
2020-11-16 17:19:58+00:00,251.0,"68,417.77232432 BTC","$1,143,375,638 @ $16,711.68",16711.68
2020-11-16 17:01:59+00:00,251.0,"68,166.77232432 BTC","$1,136,673,877 @ $16,674.9",16674.9
2020-11-15 22:23:31+00:00,1001.0,"67,915.77232432 BTC","$1,085,610,907 @ $15,984.67",15984.67
2020-11-15 14:39:39+00:00,7002.0,"66,914.77232432 BTC","$1,074,710,007 @ $16,060.88",16060.88
2020-11-12 22:55:57+00:00,-250.0017242,"59,912.77231885 BTC","$974,525,139 @ $16,265.73",16265.73
2020-11-10 20:13:09+00:00,-1000.00036348,"60,162.77404305 BTC","$922,947,811 @ $15,340.85",15340.85
2020-11-10 17:59:11+00:00,-2500.000932,"61,162.77440653 BTC","$935,000,245 @ $15,287.08",15287.08
2020-11-10 16:21:28+00:00,-750.0034484,"63,662.77533853 BTC","$972,766,651 @ $15,279.99",15279.99
2020-11-10 04:11:32+00:00,1252.0,"64,412.77878693 BTC","$991,737,260 @ $15,396.59",15396.59
2020-11-09 23:14:09+00:00,501.0,"63,160.77878693 BTC","$966,025,908 @ $15,294.71",15294.71
2020-11-09 20:20:42+00:00,251.0,"62,659.77878693 BTC","$965,623,926 @ $15,410.59",15410.59
2020-11-09 17:21:42+00:00,251.0,"62,408.77878693 BTC","$950,477,829 @ $15,229.87",15229.87
2020-11-09 14:18:53+00:00,2002.0,"62,157.77878693 BTC","$941,848,243 @ $15,152.54",15152.54
2020-11-07 17:46:53+00:00,251.0,"60,155.77878693 BTC","$914,228,331 @ $15,197.68",15197.68
2020-11-05 20:53:04+00:00,-500.00093200000003,"59,904.7787536 BTC","$907,145,920 @ $15,143.13",15143.13
2020-11-05 20:03:35+00:00,-5299.01286544,"60,404.7796856 BTC","$914,717,499 @ $15,143.13",15143.13
2020-11-05 18:35:44+00:00,251.0,"65,703.79255104 BTC","$984,557,768 @ $14,984.79",14984.79
2020-11-05 17:12:17+00:00,251.0,"65,452.79255104 BTC","$982,369,853 @ $15,008.83",15008.83
2020-11-05 14:53:54+00:00,251.0,"65,201.79255104 BTC","$972,910,337 @ $14,921.53",14921.53
2020-11-04 18:21:19+00:00,251.0,"64,950.79255104 BTC","$916,501,979 @ $14,110.71",14110.71
2020-11-03 22:57:31+00:00,251.0,"64,699.79255104 BTC","$901,141,833 @ $13,928.05",13928.05
2020-11-01 18:59:12+00:00,-500.00093200000003,"64,448.79255104 BTC","$890,870,606 @ $13,822.92",13822.92
2020-11-01 18:52:26+00:00,-5000.0046600000005,"64,948.79348304 BTC","$897,782,080 @ $13,822.92",13822.92
2020-11-01 18:27:30+00:00,-1500.001864,"69,948.79814304 BTC","$966,896,752 @ $13,822.92",13822.92
2020-11-01 18:10:18+00:00,-1000.0018640000001,"71,448.80000704 BTC","$987,631,160 @ $13,822.92",13822.92
2020-11-01 18:04:22+00:00,-500.00093200000003,"72,448.80187104 BTC","$1,001,454,108 @ $13,822.92",13822.92
2020-11-01 17:28:40+00:00,-1000.0155179999999,"72,948.80280304 BTC","$1,008,325,113 @ $13,822.37",13822.37
2020-10-31 22:17:50+00:00,-1000.00036348,"73,948.81832104 BTC","$1,022,639,638 @ $13,829.02",13829.02
2020-10-31 04:27:25+00:00,-2500.000932,"74,948.81868452 BTC","$1,012,915,367 @ $13,514.76",13514.76
2020-10-31 01:44:47+00:00,3402.0,"77,448.81961652 BTC","$1,059,826,294 @ $13,684.21",13684.21
2020-10-29 23:59:38+00:00,-250.00093199999998,"74,046.81961652 BTC","$995,274,285 @ $13,441.15",13441.15
2020-10-21 23:29:34+00:00,1001.0,"74,296.82054305 BTC","$955,794,287 @ $12,864.54",12864.54
2020-10-21 21:11:57+00:00,501.0,"73,295.82054305 BTC","$952,482,648 @ $12,995.05",12995.05
2020-10-21 18:48:53+00:00,501.0,"72,794.82054305 BTC","$929,905,294 @ $12,774.33",12774.33
2020-10-19 14:05:05+00:00,-2000.0010335000002,"72,293.82054305 BTC","$843,960,559 @ $11,674.03",11674.03
2020-10-15 14:16:12+00:00,251.0,"74,293.82157655 BTC","$846,822,150 @ $11,398.28",11398.28
2020-10-15 00:19:51+00:00,502.0,"74,042.82157655 BTC","$844,167,413 @ $11,401.07",11401.07
2020-10-12 23:24:07+00:00,1002.0,"73,540.82157655 BTC","$848,141,729 @ $11,532.94",11532.94
2020-10-10 00:42:14+00:00,2002.0,"72,538.82157655 BTC","$804,241,671 @ $11,087.05",11087.05
2020-10-09 20:37:03+00:00,-500.00036348,"70,536.82157655 BTC","$778,783,938 @ $11,040.81",11040.81
2020-10-08 19:57:31+00:00,1002.0,"71,036.82194003 BTC","$773,421,049 @ $10,887.61",10887.61
2020-10-08 16:49:03+00:00,501.0,"70,034.82194003 BTC","$764,794,448 @ $10,920.2",10920.2
2020-10-08 00:01:37+00:00,501.0,"69,533.82194003 BTC","$740,055,812 @ $10,643.11",10643.11
2020-10-07 21:30:13+00:00,501.0,"69,032.82194003 BTC","$736,093,482 @ $10,662.95",10662.95
2020-10-07 01:01:42+00:00,2503.0,"68,531.82193456 BTC","$725,970,873 @ $10,593.19",10593.19
2020-10-07 00:54:06+00:00,-750.00072696,"66,028.82193456 BTC","$699,055,781 @ $10,587.13",10587.13
2020-10-06 02:17:04+00:00,2002.0,"66,778.82266152 BTC","$719,636,417 @ $10,776.42",10776.42
2020-10-02 16:03:12+00:00,1001.0,"64,776.82266152 BTC","$683,703,168 @ $10,554.75",10554.75
2020-10-02 02:43:17+00:00,1501.0,"63,775.82266152 BTC","$677,034,475 @ $10,615.85",10615.85
2020-10-01 20:53:26+00:00,-500.00036348,"62,274.82266152 BTC","$660,793,619 @ $10,610.93",10610.93
2020-10-01 20:39:17+00:00,-1000.00036348,"62,774.823025 BTC","$666,099,087 @ $10,610.93",10610.93
2020-10-01 01:23:31+00:00,5501.0,"63,774.82338848 BTC","$690,791,397 @ $10,831.73",10831.73
2020-09-30 17:18:50+00:00,-1250.00145392,"58,273.82338848 BTC","$626,709,797 @ $10,754.57",10754.57
2020-09-29 22:04:50+00:00,502.0,"59,523.8248424 BTC","$643,707,541 @ $10,814.28",10814.28
2020-09-29 01:53:12+00:00,2950.0,"59,021.8248424 BTC","$631,445,799 @ $10,698.51",10698.51
2020-09-23 21:54:18+00:00,-1000.00067861,"56,071.82439693 BTC","$576,288,481 @ $10,277.68",10277.68
2020-09-23 17:34:20+00:00,-1000.00036814,"57,071.82507554 BTC","$596,964,692 @ $10,459.88",10459.88
2020-09-23 13:50:05+00:00,-1198.0020616,"58,071.82544368 BTC","$609,861,950 @ $10,501.86",10501.86
2020-09-22 02:57:10+00:00,2507.0,"59,269.82750528 BTC","$620,098,221 @ $10,462.29",10462.29
2020-09-22 02:50:52+00:00,1004.0,"56,762.82750528 BTC","$593,869,256 @ $10,462.29",10462.29
2020-09-22 01:00:29+00:00,2006.0,"55,758.82750528 BTC","$582,354,469 @ $10,444.17",10444.17
2020-09-21 21:57:16+00:00,502.0,"53,752.82750528 BTC","$565,014,255 @ $10,511.34",10511.34
2020-09-21 18:37:33+00:00,-1500.00125414,"53,250.82750528 BTC","$556,962,611 @ $10,459.23",10459.23
2020-09-21 17:35:16+00:00,-1500.00125414,"54,750.82875942 BTC","$569,816,078 @ $10,407.44",10407.44
2020-09-21 15:06:48+00:00,-1500.00125414,"56,250.83001356 BTC","$585,666,366 @ $10,411.69",10411.69
2020-09-18 21:02:03+00:00,1255.0,"57,750.8312677 BTC","$631,686,897 @ $10,938.14",10938.14
2020-09-18 14:54:40+00:00,-1500.00125414,"56,495.8312677 BTC","$617,360,626 @ $10,927.54",10927.54
2020-09-17 23:49:04+00:00,501.0,"57,995.83252184 BTC","$634,084,624 @ $10,933.28",10933.28
2020-09-16 15:17:08+00:00,501.0,"57,494.83252184 BTC","$633,630,496 @ $11,020.65",11020.65
2020-09-16 13:17:43+00:00,2502.0,"56,993.83252184 BTC","$622,099,779 @ $10,915.21",10915.21
2020-09-15 20:57:26+00:00,501.0,"54,491.83252184 BTC","$591,483,175 @ $10,854.53",10854.53
2020-09-15 18:07:59+00:00,851.0,"53,990.83252184 BTC","$581,657,880 @ $10,773.27",10773.27
2020-09-14 14:04:34+00:00,-1500.00125414,"53,139.83252184 BTC","$567,015,053 @ $10,670.25",10670.25
2020-09-11 22:40:11+00:00,2851.0,"54,639.83377051 BTC","$567,453,930 @ $10,385.35",10385.35
2020-09-07 15:44:21+00:00,3001.0,"51,788.83377051 BTC","$527,078,430 @ $10,177.45",10177.45
2020-09-04 15:33:02+00:00,-1500.00125414,"48,787.83377051 BTC","$506,807,379 @ $10,387.99",10387.99
2020-09-03 22:07:31+00:00,1501.0,"50,287.83502465 BTC","$529,664,824 @ $10,532.66",10532.66
2020-09-03 14:26:44+00:00,-1500.00068036,"48,786.83502465 BTC","$525,474,956 @ $10,770.84",10770.84
2020-09-03 13:59:31+00:00,-1500.0052706,"50,286.83570501 BTC","$547,765,773 @ $10,892.83",10892.83
2020-09-03 13:49:34+00:00,-3000.01168876,"51,786.84097561 BTC","$564,105,070 @ $10,892.83",10892.83
2020-09-03 00:46:48+00:00,1001.0,"54,786.85266437 BTC","$625,642,580 @ $11,419.58",11419.58
2020-09-02 22:20:17+00:00,2002.0,"53,785.85266437 BTC","$614,869,021 @ $11,431.8",11431.8
2020-09-02 20:05:17+00:00,-3000.90144698,"51,783.85266437 BTC","$588,930,081 @ $11,372.85",11372.85
2020-09-02 19:59:44+00:00,-1000.00067861,"54,784.75411135 BTC","$622,751,334 @ $11,367.24",11367.24
2020-09-02 15:53:57+00:00,-1500.0030048,"55,784.75478996 BTC","$631,202,032 @ $11,314.96",11314.96
2020-09-01 22:34:23+00:00,-1000.00067861,"57,284.75779476 BTC","$686,843,346 @ $11,989.98",11989.98
2020-09-01 18:13:06+00:00,501.0,"58,284.75847337 BTC","$699,023,109 @ $11,993.24",11993.24
2020-08-31 17:44:13+00:00,501.0,"57,783.75847337 BTC","$677,757,821 @ $11,729.21",11729.21
2020-08-29 18:57:11+00:00,2002.0,"57,282.7584679 BTC","$661,560,849 @ $11,549.04",11549.04
2020-08-29 00:05:49+00:00,4503.0,"55,280.7584679 BTC","$635,836,982 @ $11,501.96",11501.96
2020-08-28 13:59:47+00:00,-1000.0011184,"50,777.7584679 BTC","$581,789,648 @ $11,457.57",11457.57
2020-08-27 15:15:38+00:00,-1500.0030048,"51,777.7595863 BTC","$586,948,991 @ $11,335.93",11335.93
2020-08-22 18:10:58+00:00,-1500.0030048,"53,276.7625911 BTC","$618,437,749 @ $11,608.02",11608.02
2020-08-19 20:35:03+00:00,-1500.0030048,"54,776.7655959 BTC","$642,766,202 @ $11,734.29",11734.29
2020-08-18 15:03:48+00:00,501.0,"56,276.76859523 BTC","$675,198,162 @ $11,997.81",11997.81
2020-08-18 13:47:25+00:00,501.0,"55,775.76859523 BTC","$671,259,092 @ $12,034.96",12034.96
2020-08-18 00:24:31+00:00,501.0,"55,274.76859523 BTC","$683,067,449 @ $12,357.67",12357.67
2020-08-17 20:10:40+00:00,501.0,"54,773.76859523 BTC","$675,322,845 @ $12,329.31",12329.31
2020-08-17 18:12:28+00:00,501.0,"54,272.76859523 BTC","$668,543,905 @ $12,318.22",12318.22
2020-08-17 14:20:52+00:00,501.0,"53,771.76859523 BTC","$656,415,909 @ $12,207.45",12207.45
2020-08-17 14:10:04+00:00,501.0,"53,270.76859523 BTC","$650,299,979 @ $12,207.45",12207.45
2020-08-14 20:33:32+00:00,2002.0,"52,769.76859523 BTC","$620,329,443 @ $11,755.39",11755.39
2020-08-13 23:09:04+00:00,501.0,"50,767.76859523 BTC","$598,665,216 @ $11,792.23",11792.23
2020-08-12 19:48:23+00:00,-1000.00036814,"50,266.76858976 BTC","$581,815,944 @ $11,574.56",11574.56
2020-08-10 19:02:06+00:00,-2000.0096072000001,"51,266.7689579 BTC","$608,780,177 @ $11,874.75",11874.75
